id,algoritmo,categoria,codigo_limpo,num_linhas,num_caracteres,num_for,num_while,num_lacos_total,num_if,num_elif_else,num_return,num_break,num_continue,num_atribuicoes,num_atribuicoes_aumentadas,num_subscript,num_chamadas_funcao,num_chamadas_recursivas,num_op_aritmeticos,num_op_relacionais,num_op_logicos,num_literais_numericos,num_literais_string,num_comparacoes_none,profundidade_maxima,uso_antes_definicao,razao_atribuicoes_por_linha,razao_subscript_por_linha
ordenar_lista_inicializacao_v1,ordenar_lista,inicializacao,"for i in range(len(lista)):
    for j in range(i + 1, len(lista)):
        if lista[i] > lista[j]:
            auxiliar.append(lista[i])
            lista[i], lista[j] = lista[j], lista[i]
return lista",6,201,2,0,2,1,0,1,0,0,1,0,7,5,0,1,1,0,1,0,0,3,12,0.167,1.167
ordenar_lista_inicializacao_v2,ordenar_lista,inicializacao,"trocas = None
for i in range(len(lista)):
    for j in range(i + 1, len(lista)):
        if lista[i] > lista[j]:
            lista[i], lista[j] = lista[j], lista[i]
            trocas += 1
return lista",7,201,2,0,2,1,0,1,0,0,2,1,6,4,0,1,1,0,2,0,0,3,10,0.429,0.857
ordenar_lista_inicializacao_v3,ordenar_lista,inicializacao,"trocas = ''
for i in range(len(lista)):
    for j in range(i + 1, len(lista)):
        if lista[i] > lista[j]:
            lista[i], lista[j] = lista[j], lista[i]
            trocas += 1
return lista",7,199,2,0,2,1,0,1,0,0,2,1,6,4,0,1,1,0,2,1,0,3,10,0.429,0.857
ordenar_lista_inicializacao_v4,ordenar_lista,inicializacao,"for i in range(len(lista)):
    trocas = 0
    for j in range(i + 1, len(lista)):
        if lista[i] > lista[j]:
            lista[i], lista[j] = lista[j], lista[i]
            trocas += 1
return lista",7,202,2,0,2,1,0,1,0,0,2,1,6,4,0,1,1,0,3,0,0,3,10,0.429,0.857
ordenar_lista_inicializacao_v5,ordenar_lista,inicializacao,"n_trocas = 0
for i in range(len(lista)):
    for j in range(i + 1, len(lista)):
        if lista[i] > lista[j]:
            lista[i], lista[j] = lista[j], lista[i]
            trocas += 1
return lista",7,200,2,0,2,1,0,1,0,0,2,1,6,4,0,1,1,0,3,0,0,3,11,0.429,0.857
ordenar_lista_inicializacao_v6,ordenar_lista,inicializacao,"for i in range(len(lista)):
    for j in range(i + 1, len(lista)):
        if lista[i] > lista[j]:
            lista[i], lista[j] = lista[j], lista[i]
            trocas += 1
trocas = 0
return lista",7,198,2,0,2,1,0,1,0,0,2,1,6,4,0,1,1,0,3,0,0,3,11,0.429,0.857
reverter_string_comissao_v1,reverter_string,comissao,return s.upper(),1,16,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0
reverter_string_comissao_v2,reverter_string,comissao,"resultado = ''
for char in s:
    if char != ' ':
        resultado += char
return resultado",5,92,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,2,0,2,1,0.4,0.0
reverter_string_comissao_v3,reverter_string,comissao,return ''.join(sorted(s)),1,25,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0.0,0.0
reverter_string_comissao_v4,reverter_string,comissao,"palavras = s.split(' ')
return ' '.join(palavras[::-1])",2,55,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,1,2,0,0,1,0.5,0.5
reverter_string_comissao_v5,reverter_string,comissao,return s + s,1,12,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.0,0.0
reverter_string_comissao_v6,reverter_string,comissao,"reversa = ''
for char in s:
    reversa = char + reversa
return len(reversa)",4,76,1,0,1,0,0,1,0,0,2,0,0,1,0,1,0,0,0,1,0,1,2,0.5,0.0
reverter_string_computacao_v1,reverter_string,computacao,"reversa = ''
for char in s:
    reversa += char
return reversa",4,62,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0.5,0.0
reverter_string_computacao_v2,reverter_string,computacao,"reversa = ''
for char in s:
    reversa = char
return reversa",4,61,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0.5,0.0
reverter_string_computacao_v3,reverter_string,computacao,"reversa = ''
for char in s:
    reversa = char.upper() + reversa
return reversa",4,79,1,0,1,0,0,1,0,0,2,0,0,1,0,1,0,0,0,1,0,1,1,0.5,0.0
reverter_string_computacao_v4,reverter_string,computacao,"reversa = ''
for char in s:
    reversa = char + char + reversa
return reversa",4,78,1,0,1,0,0,1,0,0,2,0,0,0,0,2,0,0,0,1,0,1,1,0.5,0.0
reverter_string_computacao_v5,reverter_string,computacao,"reversa = ''
for char in s:
    reversa = char + ' ' + reversa
return reversa",4,77,1,0,1,0,0,1,0,0,2,0,0,0,0,2,0,0,0,2,0,1,1,0.5,0.0
reverter_string_computacao_v6,reverter_string,computacao,"reversa = ''
for char in s:
    reversa = reversa + char
return reversa",4,71,1,0,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,1,0,1,1,0.5,0.0
reverter_string_controle_v1,reverter_string,controle,"reversa = ''
i = 0
while i < len(s):
    reversa = s[i] + reversa
return reversa",5,80,0,1,1,0,0,1,0,0,3,0,1,1,0,1,1,0,1,1,0,1,3,0.6,0.2
reverter_string_controle_v2,reverter_string,controle,"reversa = ''
i = 0
while i > len(s):
    reversa = s[i] + reversa
    i += 1
return reversa",6,91,0,1,1,0,0,1,0,0,3,1,1,1,0,1,1,0,2,1,0,1,3,0.667,0.167
reverter_string_controle_v3,reverter_string,controle,"reversa = ''
for char in s:
    if char == ' ':
        continue
    reversa = char + reversa
return reversa",6,108,1,0,1,1,0,1,0,1,2,0,0,0,0,1,1,0,0,2,0,2,1,0.333,0.0
reverter_string_controle_v4,reverter_string,controle,"reversa = ''
for char in s:
    reversa = char + reversa
    break
return reversa",5,81,1,0,1,0,0,1,1,0,2,0,0,0,0,1,0,0,0,1,0,1,1,0.4,0.0
reverter_string_controle_v5,reverter_string,controle,"reversa = ''
for char in s:
    if char.isupper():
        pass
    else:
        reversa = char + reversa
return reversa",7,121,1,0,1,1,1,1,0,0,2,0,0,1,0,1,0,0,0,1,0,2,1,0.286,0.0
reverter_string_controle_v6,reverter_string,controle,"reversa = ''
for char in s:
    if char == char or False:
        reversa = char + reversa
return reversa",5,105,1,0,1,1,0,1,0,0,2,0,0,0,0,1,1,1,0,1,0,2,1,0.4,0.0
reverter_string_dados_v1,reverter_string,dados,"reversa = ''
for i in range(len(s) + 1):
    reversa = s[i] + reversa
return reversa",4,84,1,0,1,0,0,1,0,0,2,0,1,2,0,2,0,0,1,1,0,1,4,0.5,0.25
reverter_string_dados_v2,reverter_string,dados,"reversa = ''
for char in s:
    reversa = char + reversa
return reversa",4,71,1,0,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,1,0,1,1,0.5,0.0
reverter_string_dados_v3,reverter_string,dados,"reversa = ''
for char in s:
    reversa = char + reversa
return reversa.strip()",4,79,1,0,1,0,0,1,0,0,2,0,0,1,0,1,0,0,0,1,0,1,1,0.5,0.0
reverter_string_dados_v4,reverter_string,dados,"primeiro_char = s[0]
reversa = ''
for char in s:
    reversa = char + reversa
return reversa",5,92,1,0,1,0,0,1,0,0,3,0,1,0,0,1,0,0,1,1,0,1,2,0.6,0.2
reverter_string_dados_v5,reverter_string,dados,"reversa = ''
for i in range(len(s)):
    reversa = s[i] + reversa
    s[i] = s[i]
return reversa",5,96,1,0,1,0,0,1,0,0,3,0,3,2,0,1,0,0,0,1,0,1,5,0.6,0.6
reverter_string_dados_v6,reverter_string,dados,"ultimo = s[-1]
reversa = ''
for char in s:
    reversa = char + reversa
return reversa + '' if len(s) > 0 else ultimo",5,117,1,0,1,0,0,1,0,0,3,0,1,1,0,2,1,0,2,2,0,1,4,0.6,0.2
reverter_string_desempenho_v1,reverter_string,desempenho,"reversa = ''
for i in range(len(s)):
    reversa += s[len(s) - 1 - i]
return reversa",4,84,1,0,1,0,0,1,0,0,1,1,1,3,0,2,0,0,1,1,0,1,6,0.5,0.25
reverter_string_desempenho_v2,reverter_string,desempenho,"reversa = ''
for i in range(len(s)):
    reversa = s[:i + 1][::-1]
return reversa",4,81,1,0,1,0,0,1,0,0,2,0,2,2,0,1,0,0,2,1,0,1,4,0.5,0.5
reverter_string_desempenho_v3,reverter_string,desempenho,"reversa = ''
for char in s:
    for _ in s:
        pass
    reversa = char + reversa
return reversa",6,100,2,0,2,0,0,1,0,0,2,0,0,0,0,1,0,0,0,1,0,2,2,0.333,0.0
reverter_string_desempenho_v4,reverter_string,desempenho,"def auxiliar(texto):
    if len(texto) == 0:
        return ''
    return auxiliar(texto[1:]) + texto[0]
return auxiliar(s)",5,123,0,0,0,1,0,3,0,0,0,0,2,3,2,1,1,0,3,1,0,1,2,0.0,0.4
reverter_string_desempenho_v5,reverter_string,desempenho,"reversa = ''
for char in s:
    lista_temp = list(s)
    reversa = char + reversa
return reversa",5,96,1,0,1,0,0,1,0,0,3,0,0,1,0,1,0,0,0,1,0,1,3,0.6,0.0
reverter_string_desempenho_v6,reverter_string,desempenho,"reversa = ''
for char in s:
    if char in s:
        reversa = char + reversa
return reversa",5,93,1,0,1,1,0,1,0,0,2,0,0,0,0,1,1,0,0,1,0,2,2,0.4,0.0
reverter_string_excesso_v1,reverter_string,excesso,"reversa = ''
for char in s:
    reversa = char + reversa
    reversa += ''
return reversa",5,89,1,0,1,0,0,1,0,0,2,1,0,0,0,1,0,0,0,2,0,1,1,0.6,0.0
reverter_string_excesso_v2,reverter_string,excesso,"reversa = ''
for char in s:
    maiuscula = char.upper()
    reversa = char + reversa
return reversa",5,100,1,0,1,0,0,1,0,0,3,0,0,1,0,1,0,0,0,1,0,1,1,0.6,0.0
reverter_string_excesso_v3,reverter_string,excesso,"reversa = ''
for char in s:
    if char:
        if char:
            reversa = char + reversa
return reversa",6,109,1,0,1,2,0,1,0,0,2,0,0,0,0,1,0,0,0,1,0,3,1,0.333,0.0
reverter_string_excesso_v4,reverter_string,excesso,"reversa = ''
for char in s:
    reversa = char + reversa
    reversa = reversa
return reversa",5,93,1,0,1,0,0,1,0,0,3,0,0,0,0,1,0,0,0,1,0,1,1,0.6,0.0
reverter_string_excesso_v5,reverter_string,excesso,"reversa = ''
for char in s:
    reversa = char + reversa
for _ in '':
    pass
return reversa",6,93,2,0,2,0,0,1,0,0,2,0,0,0,0,1,0,0,0,2,0,1,1,0.333,0.0
reverter_string_excesso_v6,reverter_string,excesso,"reversa = ''
for char in s:
    reversa = char + reversa
    if False:
        reversa = ''
return reversa",6,106,1,0,1,1,0,1,0,0,3,0,0,0,0,1,0,0,0,2,0,2,1,0.5,0.0
reverter_string_inicializacao_v1,reverter_string,inicializacao,"for char in s:
    reversa = char + reversa
return reversa",3,58,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0.333,0.0
reverter_string_inicializacao_v2,reverter_string,inicializacao,"reversa = None
for char in s:
    reversa = char + reversa
return reversa",4,73,1,0,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0.5,0.0
reverter_string_inicializacao_v3,reverter_string,inicializacao,"reversa = []
for char in s:
    reversa = char + reversa
return reversa",4,71,1,0,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0.5,0.0
reverter_string_inicializacao_v4,reverter_string,inicializacao,"for char in s:
    reversa = ''
    reversa = char + reversa
return reversa",4,75,1,0,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,1,0,1,1,0.5,0.0
reverter_string_inicializacao_v5,reverter_string,inicializacao,"resultado = ''
for char in s:
    reversa = char + reversa
return reversa",4,73,1,0,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,1,0,1,2,0.5,0.0
reverter_string_inicializacao_v6,reverter_string,inicializacao,"for char in s:
    reversa = char + reversa
reversa = ''
return reversa",4,71,1,0,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,1,0,1,2,0.5,0.0
